seriesId,seasonality,survey_name,measure_data_type,commerce_industry,commerce_sector,area,year,period,periodName,value
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M07,July,273.003
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M06,June,271.696
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M05,May,269.195
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M04,April,267.054
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M03,March,264.877
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M02,February,263.014
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M01,January,261.582
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M13,Annual,258.811
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M12,December,260.474
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M11,November,260.229
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M10,October,260.388
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M09,September,260.280
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M08,August,259.918
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M07,July,259.101
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M06,June,257.797
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M05,May,256.394
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M04,April,256.389
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M03,March,258.115
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M02,February,258.678
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2020,M01,January,257.971
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M13,Annual,255.657
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M12,December,256.974
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M11,November,257.208
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M10,October,257.346
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M09,September,256.759
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M08,August,256.558
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M07,July,256.571
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M06,June,256.143
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M05,May,256.092
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M04,April,255.548
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M03,March,254.202
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M02,February,252.776
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2019,M01,January,251.712
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M13,Annual,251.107
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M12,December,251.233
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M11,November,252.038
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M10,October,252.885
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M09,September,252.439
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M08,August,252.146
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M07,July,252.006
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M06,June,251.989
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M05,May,251.588
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M04,April,250.546
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M03,March,249.554
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M02,February,248.991
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2018,M01,January,247.867
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M13,Annual,245.120
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M12,December,246.524
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M11,November,246.669
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M10,October,246.663
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M09,September,246.819
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M08,August,245.519
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M07,July,244.786
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M06,June,244.955
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M05,May,244.733
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M04,April,244.524
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M03,March,243.801
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M02,February,243.603
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2017,M01,January,242.839
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M13,Annual,240.007
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M12,December,241.432
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M11,November,241.353
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M10,October,241.729
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M09,September,241.428
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M08,August,240.849
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M07,July,240.628
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M06,June,241.018
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M05,May,240.229
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M04,April,239.261
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M03,March,238.132
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M02,February,237.111
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2016,M01,January,236.916
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M13,Annual,237.017
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M12,December,236.525
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M11,November,237.336
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M10,October,237.838
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M09,September,237.945
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M08,August,238.316
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M07,July,238.654
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M06,June,238.638
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M05,May,237.805
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M04,April,236.599
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M03,March,236.119
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M02,February,234.722
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2015,M01,January,233.707
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M13,Annual,236.736
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M12,December,234.812
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M11,November,236.151
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M10,October,237.433
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M09,September,238.031
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M08,August,237.852
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M07,July,238.250
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M06,June,238.343
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M05,May,237.900
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M04,April,237.072
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M03,March,236.293
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M02,February,234.781
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2014,M01,January,233.916
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M13,Annual,232.957
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M12,December,233.049
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M11,November,233.069
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M10,October,233.546
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M09,September,234.149
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M08,August,233.877
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M07,July,233.596
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M06,June,233.504
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M05,May,232.945
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M04,April,232.531
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M03,March,232.773
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M02,February,232.166
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2013,M01,January,230.280
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M13,Annual,229.594
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M12,December,229.601
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M11,November,230.221
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M10,October,231.317
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M09,September,231.407
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M08,August,230.379
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M07,July,229.104
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M06,June,229.478
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M05,May,229.815
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M04,April,230.085
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M03,March,229.392
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M02,February,227.663
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2012,M01,January,226.665
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M13,Annual,224.939
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M12,December,225.672
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M11,November,226.230
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M10,October,226.421
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M09,September,226.889
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M08,August,226.545
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M07,July,225.922
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M06,June,225.722
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M05,May,225.964
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M04,April,224.906
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M03,March,223.467
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M02,February,221.309
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2011,M01,January,220.223
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M13,Annual,218.056
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M12,December,219.179
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M11,November,218.803
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M10,October,218.711
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M09,September,218.439
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M08,August,218.312
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M07,July,218.011
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M06,June,217.965
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M05,May,218.178
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M04,April,218.009
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M03,March,217.631
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M02,February,216.741
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2010,M01,January,216.687
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2023,M02,February,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2023,M01,January,3.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M12,December,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M11,November,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M10,October,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M09,September,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M08,August,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M07,July,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M06,June,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M05,May,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M04,April,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M03,March,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M02,February,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2022,M01,January,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M12,December,3.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M11,November,4.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M10,October,4.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M09,September,4.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M08,August,5.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M07,July,5.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M06,June,5.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M05,May,5.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M04,April,6.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M03,March,6.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M02,February,6.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2021,M01,January,6.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M12,December,6.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M11,November,6.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M10,October,6.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M09,September,7.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M08,August,8.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M07,July,10.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M06,June,11.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M05,May,13.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M04,April,14.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M03,March,4.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M02,February,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2020,M01,January,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M12,December,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M11,November,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M10,October,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M09,September,3.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M08,August,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M07,July,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M06,June,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M05,May,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M04,April,3.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M03,March,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M02,February,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2019,M01,January,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M12,December,3.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M11,November,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M10,October,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M09,September,3.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M08,August,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M07,July,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M06,June,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M05,May,3.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M04,April,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M03,March,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M02,February,4.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2018,M01,January,4.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M12,December,4.1
