"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,10,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,10,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,10,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,9.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,9.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,10.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,10.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,10.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,10.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,9.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,9.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,9.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,9.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,9.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,8.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,8.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,8.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,8.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,8.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,8.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,7.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,7.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,7.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,7.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","ITA","Italy","ST","Level, ratio or index","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,7.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,2.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,3.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,2.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,2.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","JPN","Japan","ST","Level, ratio or index","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,2.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,3.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,3.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,3.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,4.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,3.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,4.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,4.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,4.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,3.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,3.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,3.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,3.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,3.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,3.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,3.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,3.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,3.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,3.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","KOR","Korea","ST","Level, ratio or index","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,2.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,5.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,5.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,6.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,7.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,7.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,7.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,7.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,6.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,6.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,6.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,6.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,6.1,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,5.9,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,5.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,5.3,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,5.2,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,4.4,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,4.5,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,4.6,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,4.7,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","LUX","Luxembourg","ST","Level, ratio or index","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,4.8,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,3.64292911278067,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,3.53891441651293,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,3.24683975544939,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,4.88017419500646,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,4.30006831573789,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,5.47293770730613,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,5.11246035922742,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,4.94077671860902,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,4.80035842729888,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,4.58758523713512,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,4.52737320881733,,
"LRHUTTTT","Monthly unemployment rate: all persons, s.a.","MEX","Mexico","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,4.18396972471374,,
